,mean,std,2.5q,25q,50q,75q,97.5q,mc err
z_Intercept,0.515550554,0.004114349,0.507152701,0.513231205,0.515321561,0.518081154,0.523736105,0.000215602
z_Intercept_std,0.052876934,0.0318083,0.002581838,0.025155413,0.052707568,0.077474771,0.113437558,0.002880744
z_Intercept_subj.2884955,0.513628687,0.014776588,0.481118209,0.506791989,0.514439745,0.52104296,0.544276575,0.00032867
z_Intercept_subj.3964964,0.508080721,0.015443418,0.469729016,0.500464516,0.51173512,0.517185648,0.533253488,0.000647298
z_Intercept_subj.12919430,0.515568622,0.014472266,0.485691622,0.508740622,0.515152316,0.522651244,0.547794112,0.000297535
z_Intercept_subj.34984274,0.518795056,0.015443577,0.488498661,0.511230313,0.516627848,0.525889938,0.554806276,0.000328874
z_Intercept_subj.41833230,0.510723455,0.014973687,0.474885901,0.503504741,0.513339192,0.518842636,0.539055053,0.000484055
z_Intercept_subj.43020357,0.518367133,0.0145624,0.490184098,0.511159212,0.516393731,0.525238712,0.551076097,0.000355444
z_Intercept_subj.48595352,0.527273148,0.018885709,0.499264019,0.514880769,0.522549061,0.535958294,0.575986608,0.000950262
z_Intercept_subj.48977487,0.511529188,0.014902779,0.475992454,0.504452684,0.51378038,0.5193274,0.540545354,0.000419412
z_Intercept_subj.56470734,0.512816261,0.014549977,0.479861558,0.505868563,0.514118162,0.52016567,0.542308558,0.000336131
z_Intercept_subj.74263281,0.509079733,0.0152756,0.471138794,0.501506207,0.512628449,0.517686426,0.535334579,0.000568121
z_Intercept_subj.75969320,0.525656109,0.016582624,0.499287449,0.514742465,0.521829514,0.534368673,0.565770576,0.000769473
z_Intercept_subj.92774005,0.513731771,0.01410942,0.480431857,0.507335911,0.514589031,0.521010543,0.542544675,0.000329374
z_Intercept_subj.96226407,0.515570252,0.015022899,0.483324993,0.508400356,0.515070366,0.522712164,0.547894358,0.000293168
z_Intercept_subj.97123322,0.515717473,0.013690544,0.487112748,0.508934115,0.515260963,0.522553777,0.545602136,0.000308028
z_Intercept_subj.100416772,0.518426046,0.014768111,0.488816984,0.51132342,0.516796068,0.525568514,0.552208894,0.000335657
z_Intercept_subj.102783161,0.517234137,0.013792253,0.488164175,0.51064367,0.516175765,0.524267774,0.546684526,0.000320924
z_Intercept_subj.103303422,0.509649366,0.015499141,0.471598888,0.501632357,0.512852644,0.518436905,0.536436164,0.000560575
z_Intercept_subj.120939072,0.514464176,0.014473955,0.481659997,0.507954219,0.514795591,0.521700935,0.5443133,0.00027879
z_Intercept_subj.129490812,0.516796097,0.013769259,0.489124661,0.510062813,0.51555324,0.523654588,0.547650838,0.000281531
z_Intercept_subj.130271607,0.511573167,0.01465425,0.476896533,0.504397209,0.513698275,0.519371264,0.53968284,0.000426848
z_Intercept_subj.130941034,0.516227117,0.014012698,0.487173465,0.509357209,0.515352866,0.523328863,0.54689329,0.000295983
z_Intercept_subj.134057190,0.515553174,0.014785403,0.484475102,0.508519745,0.515137221,0.523002667,0.547441208,0.000294484
z_Intercept_subj.147547787,0.51823878,0.014607012,0.490495817,0.510840421,0.516329533,0.525409652,0.551627874,0.000418075
z_Intercept_subj.148334112,0.513148609,0.014654394,0.479025299,0.506301827,0.514453951,0.520839813,0.541193008,0.000419714
z_Intercept_subj.176326342,0.515198361,0.014446597,0.483256881,0.508523418,0.515139756,0.522261032,0.546477872,0.000315569
z_Intercept_subj.189660560,0.515102254,0.015712659,0.481363018,0.50786225,0.515064658,0.522859305,0.549289156,0.000296944
z_Intercept_subj.192065971,0.520635288,0.015813978,0.491949249,0.512527255,0.517905825,0.528369315,0.558201919,0.0004652
z_Intercept_subj.218675715,0.508222637,0.015868441,0.469913332,0.500189059,0.512020637,0.517187894,0.534419456,0.00062337
z_Intercept_subj.224184422,0.515505959,0.013825598,0.485071645,0.509108135,0.515224142,0.522760156,0.54475163,0.000282978
z_Intercept_subj.224557592,0.522966655,0.015831827,0.496627372,0.513883686,0.519559818,0.530372671,0.561286808,0.000592732
z_Intercept_subj.245315813,0.507568502,0.016052869,0.468407209,0.499893555,0.511474298,0.517037524,0.533855202,0.000710838
z_Intercept_subj.251264572,0.512507696,0.015332521,0.477353443,0.505206576,0.514100071,0.520193691,0.543351617,0.000373483
z_Intercept_subj.251653297,0.513647763,0.01391962,0.483000578,0.506877354,0.51446519,0.520898074,0.541540193,0.000307226
z_Intercept_subj.252234006,0.526053511,0.016523319,0.500171694,0.514851659,0.522033427,0.53492171,0.566307167,0.000804812
z_Intercept_subj.254632445,0.517594613,0.014190622,0.488945514,0.510620476,0.51635272,0.524576104,0.549614445,0.000308722
z_Intercept_subj.278773301,0.518119723,0.014486492,0.488930371,0.51089032,0.51640536,0.525313497,0.551157562,0.000347784
z_Intercept_subj.294041592,0.511519349,0.014672009,0.477524841,0.504563982,0.513639275,0.519356403,0.539726475,0.000417582
z_Intercept_subj.299760590,0.521980164,0.015264401,0.496750028,0.513400702,0.518529775,0.528948352,0.558788616,0.000565803
z_Intercept_subj.312902548,0.517761928,0.014907515,0.487987205,0.510526235,0.516248543,0.524760199,0.552653135,0.000325155
z_Intercept_subj.321769333,0.508938227,0.015403237,0.472362941,0.501482231,0.512150019,0.517638014,0.535079178,0.00060393
z_Intercept_subj.324908376,0.514393488,0.014568629,0.482328249,0.507766865,0.514708953,0.521379621,0.545667781,0.000279397
z_Intercept_subj.331590088,0.522879476,0.015458039,0.496298491,0.51394792,0.519542387,0.530540666,0.560207921,0.000601203
z_Intercept_subj.333010087,0.517766356,0.014631273,0.488689848,0.51044253,0.51625122,0.524860283,0.5507597,0.000344731
z_Intercept_subj.334324861,0.515664529,0.015668036,0.481761195,0.508585971,0.515219274,0.523127822,0.549562799,0.000286535
z_Intercept_subj.336172395,0.514047955,0.01421013,0.482364362,0.507207217,0.514681975,0.521269175,0.543118129,0.000348664
z_Intercept_subj.349171132,0.508487736,0.015769736,0.469739722,0.500604742,0.51201571,0.5174095,0.535291059,0.000623327
z_Intercept_subj.350745134,0.508216197,0.015629071,0.470676259,0.500544239,0.511854438,0.517126607,0.534285255,0.000650406
z_Intercept_subj.351777009,0.515836291,0.013741374,0.485670452,0.509084378,0.515394558,0.522691248,0.54522661,0.000293914
z_Intercept_subj.355043712,0.526866782,0.017413142,0.501822584,0.51476255,0.52255027,0.536075288,0.569132844,0.000910752
z_Intercept_subj.367119634,0.515385645,0.013932469,0.485764629,0.508625364,0.515085155,0.522200626,0.54545028,0.000278814
z_Intercept_subj.374844073,0.517960663,0.015822783,0.486164396,0.510545563,0.516297215,0.525054961,0.554218122,0.000364093
z_Intercept_subj.374999420,0.520035064,0.014797097,0.492759632,0.512343194,0.517631686,0.527516862,0.55574443,0.000435117
z_Intercept_subj.394422911,0.520882049,0.015280472,0.493526656,0.512783568,0.51790058,0.528425932,0.558163765,0.000465509
z_Intercept_subj.396122776,0.516728964,0.014432636,0.487199102,0.509684354,0.51580819,0.523494824,0.548541628,0.000294123
z_Intercept_subj.408368411,0.517133177,0.014532502,0.485781007,0.510230334,0.515907623,0.524332405,0.549084149,0.000294347
z_Intercept_subj.432332461,0.518908336,0.014523165,0.490272719,0.51180166,0.517187386,0.525756398,0.55215194,0.000385588
z_Intercept_subj.433311086,0.513257171,0.015134694,0.478177321,0.506531029,0.51444239,0.52114851,0.542668141,0.000359629
z_Intercept_subj.446421117,0.525097958,0.015879056,0.499389942,0.514552621,0.521799183,0.533616916,0.562654848,0.000742108
z_Intercept_subj.449943813,0.52144314,0.015124533,0.49385368,0.51323928,0.518651868,0.529016966,0.557303264,0.000482963
z_Intercept_subj.452249694,0.514451901,0.014357958,0.482530528,0.508073796,0.514852752,0.521823566,0.543180574,0.000308772
z_Intercept_subj.455194813,0.512407369,0.014640982,0.478311333,0.505592718,0.514204814,0.520146305,0.541112541,0.000435554
z_Intercept_subj.455717130,0.509923721,0.015248919,0.473787051,0.502648327,0.513050959,0.518446365,0.536488079,0.000525156
z_Intercept_subj.492518259,0.513785738,0.014544709,0.480990876,0.506787529,0.51453763,0.521373466,0.542670385,0.000344549
z_Intercept_subj.502901314,0.519017362,0.015085806,0.488876151,0.511495692,0.517159038,0.52631768,0.554056051,0.000388887
z_Intercept_subj.504663288,0.523360256,0.016137273,0.496904748,0.513891279,0.519821625,0.531137926,0.562989492,0.000660018
z_Intercept_subj.507157861,0.509324047,0.015285614,0.472148901,0.501954313,0.512659418,0.517909131,0.53511102,0.000571663
z_Intercept_subj.507740391,0.506863878,0.016120392,0.467627327,0.498399653,0.510919705,0.516713474,0.532155799,0.000725937
z_Intercept_subj.514268702,0.508706149,0.015181519,0.471778745,0.500995363,0.512103522,0.51738278,0.53514627,0.000580924
z_Intercept_subj.522579064,0.51323451,0.015553474,0.478627432,0.506151663,0.514597523,0.521087693,0.544406662,0.000394082
z_Intercept_subj.534449063,0.523641354,0.016239648,0.498074812,0.513914254,0.519921453,0.531389868,0.563715962,0.000673874
z_Intercept_subj.539422517,0.51499588,0.015337089,0.481215582,0.507890367,0.514971056,0.522348933,0.547344526,0.000336936
z_Intercept_subj.546064836,0.524335624,0.016141104,0.498125004,0.514511587,0.520395078,0.532915242,0.563472431,0.000681886
z_Intercept_subj.561564728,0.516047764,0.014471423,0.484591137,0.509148176,0.515287031,0.523220467,0.548421875,0.000301963
z_Intercept_subj.563121476,0.510614925,0.014471983,0.475107121,0.503797168,0.513187992,0.518361866,0.537113953,0.000482799
z_Intercept_subj.578711405,0.519225094,0.014497118,0.491419531,0.51173186,0.517010644,0.526495759,0.552329971,0.000379791
z_Intercept_subj.584470675,0.516282788,0.015312184,0.484124682,0.509225284,0.515572588,0.523956246,0.548535369,0.000343612
z_Intercept_subj.586071473,0.5178216,0.01450672,0.488201102,0.510865885,0.516305524,0.524636309,0.551032496,0.000311048
z_Intercept_subj.589703985,0.516440849,0.013977115,0.487791474,0.509372102,0.515575914,0.523496765,0.54718848,0.000330246
z_Intercept_subj.605713945,0.515509971,0.013931812,0.485228095,0.509106763,0.515219651,0.522636879,0.545153374,0.000282948
z_Intercept_subj.626227255,0.518213376,0.01471042,0.488659015,0.510820765,0.516372511,0.525324972,0.550627425,0.000379775
z_Intercept_subj.628308431,0.510096334,0.015034515,0.474951889,0.502852219,0.512905049,0.518379324,0.537161765,0.000515728
z_Intercept_subj.630235377,0.517536109,0.014243434,0.488302497,0.51039661,0.516303679,0.524650718,0.548851578,0.000325301
z_Intercept_subj.642346147,0.5180261,0.014042251,0.489480554,0.511095316,0.51648765,0.525354158,0.548934616,0.000329045
z_Intercept_subj.650974545,0.51964932,0.014388584,0.49212828,0.512309199,0.517443134,0.526901022,0.553313929,0.000405376
z_Intercept_subj.652231699,0.519023205,0.014683965,0.49036048,0.511457245,0.517027956,0.526509435,0.551773598,0.000362892
z_Intercept_subj.657894484,0.525750685,0.017088717,0.499878719,0.514676286,0.521413949,0.534404743,0.569209783,0.000794809
z_Intercept_subj.664438269,0.515922027,0.014010841,0.485029913,0.509346135,0.515433291,0.52295573,0.545447384,0.000281826
z_Intercept_subj.673728725,0.514685755,0.014953957,0.482943427,0.50766272,0.514796761,0.521754724,0.546689598,0.000337248
z_Intercept_subj.683861923,0.503127446,0.018038991,0.458229193,0.493548648,0.507983693,0.515070355,0.529526304,0.000971769
z_Intercept_subj.696039965,0.521162076,0.015570175,0.493328675,0.513234606,0.51854635,0.528634094,0.558115405,0.000466542
z_Intercept_subj.716236442,0.515498387,0.014774476,0.481995913,0.508786919,0.515187977,0.522580168,0.54654996,0.000302706
z_Intercept_subj.717256200,0.511753996,0.014872217,0.47694982,0.504829894,0.513887971,0.519589867,0.539324651,0.000395029
z_Intercept_subj.718176674,0.514173427,0.014856975,0.479789328,0.507383186,0.514686949,0.521598442,0.545018585,0.00033098
z_Intercept_subj.720435955,0.510458843,0.015334381,0.474320354,0.502949727,0.513313123,0.51894954,0.538342408,0.000481462
z_Intercept_subj.733093513,0.518692889,0.014419431,0.489491535,0.511672378,0.516780036,0.526041836,0.551758889,0.000358115
z_Intercept_subj.749079099,0.517091855,0.015363861,0.485391791,0.509837689,0.515669886,0.523985398,0.552689249,0.000449556
z_Intercept_subj.755075290,0.522795763,0.01482771,0.49697893,0.513850244,0.51981749,0.530525517,0.557936924,0.000581654
z_Intercept_subj.770588123,0.514640841,0.014260971,0.484015548,0.507687988,0.514811473,0.521926909,0.544535663,0.000306278
z_Intercept_subj.778697233,0.515775518,0.014110695,0.485260647,0.509086628,0.515270119,0.522608221,0.545299541,0.000287116
z_Intercept_subj.779970594,0.521893972,0.015360946,0.495283361,0.513458219,0.518713122,0.529406628,0.558137166,0.000574207
z_Intercept_subj.789515489,0.511170759,0.015765084,0.474758684,0.503559828,0.513788049,0.519425501,0.540356277,0.000450716
z_Intercept_subj.796639530,0.517549231,0.014611505,0.488088419,0.510567107,0.516027003,0.524687501,0.550196055,0.000319309
z_Intercept_subj.815555952,0.510847694,0.015533032,0.473739993,0.503760865,0.513579529,0.519153497,0.538190487,0.000520608
z_Intercept_subj.828632181,0.510230455,0.014926243,0.476230101,0.502733432,0.513166683,0.518428936,0.536843346,0.000514236
z_Intercept_subj.840480197,0.520102427,0.014745537,0.492629314,0.512491883,0.517530386,0.527299706,0.554989308,0.000432072
z_Intercept_subj.846755060,0.511885748,0.014725199,0.476703409,0.505316745,0.513879076,0.519661927,0.540334852,0.000419551
z_Intercept_subj.860810996,0.51324501,0.01459807,0.479055407,0.506657994,0.514384897,0.520684696,0.542038239,0.00035672
z_Intercept_subj.874342939,0.514431905,0.014701102,0.482058285,0.507578755,0.514965899,0.521709141,0.543445689,0.000297523
z_Intercept_subj.885985637,0.521763947,0.015219982,0.494645092,0.513427857,0.518867957,0.529245164,0.558517196,0.000502771
z_Intercept_subj.889540573,0.509113923,0.015250331,0.472365788,0.501560303,0.512568427,0.518023676,0.535031246,0.000589226
z_Intercept_subj.891299842,0.510373992,0.015118038,0.474561639,0.503037693,0.513124633,0.518357394,0.538921146,0.000495703
z_Intercept_subj.894143700,0.521549782,0.015824646,0.492953455,0.513231239,0.518814334,0.529388666,0.558068149,0.00051191
z_Intercept_subj.904039471,0.508996697,0.015262917,0.473477978,0.500976841,0.512388831,0.517556866,0.53602838,0.000599067
z_Intercept_subj.909861321,0.513426018,0.014716915,0.480664693,0.506611401,0.514500666,0.520981325,0.542129832,0.000302493
z_Intercept_subj.910114803,0.514305211,0.014777578,0.481508106,0.507516207,0.514774604,0.521597032,0.546072111,0.000313809
z_Intercept_subj.911960296,0.508493232,0.015640659,0.469922731,0.501069881,0.512200138,0.517340576,0.534957999,0.000622793
z_Intercept_subj.923162466,0.514146016,0.013935603,0.483276768,0.507408954,0.514531183,0.521308854,0.54244784,0.000314267
z_Intercept_subj.931420970,0.517227032,0.013818491,0.48897188,0.510533188,0.516029815,0.523982447,0.548747622,0.000276563
z_Intercept_subj.933260573,0.51990087,0.015372633,0.490787247,0.512053241,0.517554351,0.527164191,0.556927529,0.000447688
z_Intercept_subj.945098209,0.508052486,0.016178577,0.46829899,0.500125341,0.511810139,0.517218105,0.535205196,0.000674802
z_Intercept_subj.949645864,0.517261544,0.01408839,0.489678276,0.510202062,0.515926024,0.524566723,0.548122625,0.000290447
z_Intercept_subj.949879914,0.516320371,0.0147356,0.484728676,0.509590561,0.515495024,0.523684484,0.549359054,0.000327911
z_Intercept_subj.956660069,0.507236263,0.015798762,0.468198951,0.499055619,0.511033855,0.516793218,0.532750676,0.000704122
z_Intercept_subj.961875421,0.520176081,0.014860909,0.491875406,0.512648421,0.517927742,0.527558546,0.553916346,0.000432224
z_Intercept_subj.964326783,0.513744073,0.015043585,0.480311015,0.506902176,0.514511321,0.521444135,0.543931701,0.000368611
z_Intercept_subj.968634301,0.515985119,0.01453285,0.484164478,0.509306685,0.515467248,0.523397319,0.546639451,0.000290797
z_Intercept_subj.971172922,0.510597652,0.014068541,0.477840449,0.503756001,0.513124901,0.518416118,0.536083667,0.000461957
z_Intercept_subj.977170877,0.516374343,0.015696957,0.482280977,0.509266007,0.515475052,0.523588144,0.551155018,0.000298598
z_Intercept_subj.979660929,0.516371629,0.014598126,0.48625346,0.50953945,0.515617624,0.523692667,0.548557501,0.000310436
z_Intercept_subj.984661157,0.509878072,0.014542138,0.475777735,0.502607211,0.512836999,0.517941972,0.535829132,0.00053448
z_Intercept_subj.985750851,0.513261281,0.014934351,0.479556181,0.506477556,0.514415605,0.520918095,0.542130533,0.000398745
