,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.130271607,0.980810311,0.004084666,0.971513688,0.978425617,0.981334468,0.98369891,0.987534986,5.14E-05
t_subj.130941034,0.893650561,0.021877891,0.844585067,0.881033241,0.895849218,0.90908715,0.92932846,0.000329603
t_subj.134057190,0.854957425,0.236938172,0.472464671,0.66436104,0.806446492,1.062426231,1.288870318,0.003167427
t_subj.147547787,1.318722266,0.021382958,1.268171438,1.311144299,1.325277665,1.333690787,1.344742035,0.000349314
t_subj.148334112,0.704796596,0.128018222,0.43624943,0.622192768,0.711885022,0.794699231,0.940554195,0.001574193
t_subj.176326342,1.291183098,0.034208107,1.219769034,1.271473769,1.293067167,1.310594922,1.360279426,0.000473723
t_subj.189660560,1.314764988,0.495395464,0.535919367,0.955730422,1.251648696,1.60215705,2.480321527,0.005307284
t_subj.192065971,1.629394909,0.62321529,0.683108985,1.163835242,1.494344357,2.004448243,2.902781713,0.012540247
t_subj.218675715,0.809642386,0.132341937,0.551651364,0.723128101,0.805213695,0.891948903,1.083560697,0.001478967
t_subj.224184422,0.911334959,0.116237794,0.660517837,0.835986123,0.920145384,0.994459898,1.113655386,0.001412011
t_subj.224557592,0.727441359,0.104200429,0.512821062,0.660888935,0.732169553,0.796916934,0.928537406,0.001273708
t_subj.245315813,0.587398208,0.131952859,0.323978112,0.497047758,0.590233994,0.680810722,0.834517523,0.00179571
t_subj.251264572,0.725410638,0.19312727,0.360872825,0.591306191,0.717083811,0.853788879,1.115738777,0.002222811
t_subj.251653297,1.378895565,0.01492184,1.345367729,1.370127756,1.380669908,1.389464931,1.402937873,0.000207586
t_subj.252234006,0.930758686,0.023252365,0.877752772,0.917586755,0.933126305,0.947098683,0.969233358,0.000344676
t_subj.254632445,0.926176521,0.02333405,0.872718002,0.912426665,0.928649313,0.942873103,0.964422293,0.000288653
t_subj.278773301,0.530232979,0.103534092,0.315474364,0.461950217,0.534788048,0.604337609,0.71843494,0.001291506
t_subj.294041592,0.507075441,0.120430817,0.277372048,0.424405185,0.505036008,0.587265162,0.750986705,0.001479508
t_subj.299760590,0.543090697,0.107208897,0.322518922,0.471303168,0.546240484,0.618052394,0.739627861,0.00141721
t_subj.312902548,1.011786245,0.044324824,0.911743734,0.985603644,1.016335733,1.042735063,1.084682973,0.000538091
t_subj.321769333,0.777052913,0.115945757,0.526067252,0.703940414,0.784170872,0.858389176,0.981883746,0.001426866
t_subj.324908376,0.79539127,0.160362543,0.473845685,0.686231748,0.801701861,0.910689555,1.087711165,0.002028317
t_subj.331590088,0.749443791,0.076801714,0.577978599,0.703360056,0.757615595,0.804318658,0.876162017,0.000986362
t_subj.333010087,2.021222415,0.581306371,0.967539416,1.609229883,1.998479794,2.382129559,3.29651396,0.007710169
t_subj.334324861,1.06095111,0.387535007,0.444206881,0.782180785,1.012692149,1.29018781,1.935994493,0.003646127
t_subj.336172395,0.996452095,0.004342327,0.986587808,0.993915868,0.996908622,0.999551324,1.003501568,5.37E-05
t_subj.349171132,1.331885737,0.029391759,1.264689579,1.314838451,1.335533207,1.352610485,1.378600474,0.000401894
t_subj.350745134,0.775951334,0.063105644,0.637448541,0.737788719,0.782572263,0.819890761,0.881827966,0.000726357
t_subj.351777009,0.969207969,0.006852409,0.953689351,0.965098405,0.969971571,0.974136252,0.980497811,8.27E-05
t_subj.355043712,0.493686083,0.111841413,0.274171648,0.417385978,0.495751806,0.571769363,0.703748556,0.001636757
t_subj.367119634,0.849851093,0.043643901,0.751137335,0.823735385,0.85454457,0.881079972,0.920393612,0.000594422
t_subj.374844073,0.887638223,0.202837561,0.623090148,0.7786159,0.848443623,0.930085693,1.582553389,0.00345875
t_subj.374999420,0.577154053,0.135794244,0.304170792,0.485608717,0.579460905,0.671441469,0.83387168,0.001639614
t_subj.394422911,1.747151436,0.194863159,1.30758681,1.629608849,1.768659998,1.886916571,2.068380854,0.002353311
t_subj.396122776,1.694485835,0.283580083,0.941323059,1.559844543,1.717092299,1.864164454,2.204454745,0.004036921
t_subj.408368411,1.334177241,0.027024287,1.242160504,1.326650245,1.339412109,1.350251519,1.364980545,0.000443777
t_subj.432332461,1.387444531,0.02793526,1.314204433,1.37558377,1.389849248,1.402498232,1.437895304,0.000389337
t_subj.433311086,1.257774531,0.266252163,0.658727586,1.084588529,1.280984784,1.442840321,1.72956004,0.002990992
t_subj.446421117,0.985402006,0.004818089,0.974142224,0.982613231,0.985950545,0.988808064,0.993206655,6.77E-05
t_subj.449943813,0.793701976,0.106238534,0.565961947,0.725011956,0.801089774,0.869399024,0.981511307,0.0013316
t_subj.452249694,1.879775292,0.210367671,1.3210951,1.785516119,1.91307402,2.021317347,2.181018178,0.002750048
t_subj.455194813,0.975791702,0.168257298,0.766291468,0.845901282,0.888405059,1.154369565,1.274117346,0.010249477
t_subj.455717130,0.538233112,0.105841646,0.321154689,0.467588454,0.540701035,0.61187057,0.736322027,0.001354516
t_subj.492518259,0.858064256,0.062119879,0.718464836,0.821173048,0.865090103,0.902128033,0.960227914,0.000800595
t_subj.502901314,0.798640999,0.215603414,0.392881991,0.636877324,0.802616988,0.962494464,1.197627846,0.00261427
t_subj.504663288,1.238738759,0.200530759,0.811769033,1.107932217,1.254897319,1.383473538,1.58726916,0.002522437
t_subj.507157861,0.989954315,0.061129508,0.911235414,0.954073741,0.97334567,0.994380075,1.140596077,0.002061626
