,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,3.047707191495862,0.1651093663252577,2.7385387514367268,2.933897103624886,3.0419375026506192,3.156934470251636,3.3830814892210443,0.003159060294413701
a_std,1.8942065874136582,0.1560711630523459,1.615777784838007,1.7857135898120269,1.8857342625722362,1.99187766831452,2.2330815273376228,0.003509701701470315
a_subj.2884955,2.111227310904195,0.15561555744790706,1.8237792721873507,2.0053344727286806,2.102729949265947,2.210637847797417,2.4388474230979034,0.0027822584162402507
a_subj.3964964,1.1962846817730688,0.08832021679288288,1.0310417668204814,1.1351855216145563,1.1925528628436255,1.2543249022903467,1.3778094322593222,0.0017150692401897445
a_subj.12919430,5.158331609192046,0.42581578215708615,4.39079058148944,4.8653294400036184,5.132738979551252,5.427057952131924,6.06969509025871,0.009874155094381656
a_subj.34984274,3.381575358867031,0.2053311541853099,3.0131780198223854,3.235902274330728,3.3738825125153893,3.5144017240817327,3.811713796141614,0.00302990621665886
a_subj.41833230,2.971002564656018,0.21481484450134175,2.5609848449262502,2.8224825936081306,2.9683383806587007,3.110677981564492,3.4080802032025246,0.003831582172439605
a_subj.43020357,1.6514129357234273,0.10097415494422372,1.4685570034038629,1.5828721548137037,1.6465546213475388,1.715642624108547,1.8601301039817308,0.0016197621922254286
a_subj.48595352,4.616971476054295,0.4467041235159074,3.797436442006334,4.307930887877305,4.59963207626316,4.904951338868417,5.554726790480495,0.010366541450886026
a_subj.48977487,1.9141382559437075,0.16206018415765477,1.6057201386892086,1.8017984436501338,1.9139021273353352,2.0175451221527494,2.2473760298106846,0.0032265435852464686
a_subj.56470734,2.379151091872755,0.2523630383385008,1.9341816309361268,2.2037293192860883,2.3599025488820478,2.539535653820307,2.91075284239595,0.005643766471885058
a_subj.74263281,3.460038559529444,0.22730304228242518,3.0444982298993777,3.3042354013489312,3.44846656064783,3.611730760523073,3.945252008475089,0.0036901590565061766
a_subj.75969320,1.47126786331547,0.12649289514584305,1.2290346733439845,1.3866108729513613,1.4680116975224913,1.5516583921924827,1.7289354809112139,0.002991716998702927
a_subj.92774005,3.85237661831851,0.2659352585859098,3.3740307275905366,3.6640156917369584,3.8419719648589523,4.0277659394628325,4.401641636150441,0.005508510297735068
a_subj.96226407,5.151686931143789,0.3661547423281707,4.455564581478062,4.902165009354744,5.148613055937313,5.384792618081064,5.910779147439763,0.005609857418702761
a_subj.97123322,0.7003203076144159,0.0429120977571614,0.6218168815943734,0.6715148455322784,0.6985612380854322,0.72616593071454,0.7922189393472897,0.0007716591944696526
a_subj.100416772,5.1163230841786325,0.36118596989687907,4.453745420459861,4.862228940026955,5.0974905631682095,5.3536284004352925,5.882123991132082,0.006390456467651536
a_subj.102783161,1.147397616846212,0.06969340080094552,1.020787359912299,1.098922824684194,1.144381023638341,1.191065666389272,1.2949818613337276,0.001201996987390622
a_subj.103303422,2.0354198448295224,0.39225614509265777,1.3243226680020161,1.7387325552897963,2.0276104507530595,2.327381311549689,2.7786072671435362,0.01694092290017756
a_subj.120939072,3.228509585833814,0.2400703448232218,2.777701798999206,3.0696736859893123,3.223368017469365,3.3882824740810267,3.7122095031152593,0.004243831239561849
a_subj.129490812,1.5941658365628004,0.1416692159523713,1.324751037975994,1.497902260989973,1.5915548291379784,1.685530326102933,1.883684842254902,0.003277099862807249
a_subj.130271607,0.6836407145962264,0.04112312754640273,0.6073530549067764,0.6550379993413084,0.6815819367804425,0.7098774985191246,0.7699513896415645,0.0007554690525309883
a_subj.130941034,1.2577686639008874,0.10798307313664542,1.063315128554309,1.1828325520343177,1.2510748225104968,1.328408082269528,1.4806714121952083,0.002600318116925873
a_subj.134057190,4.229460920154261,0.2860815554229264,3.697645592019667,4.03034296527254,4.2175303852886294,4.4258329259339995,4.812015408218167,0.0048660370687665985
a_subj.147547787,1.1380693312643355,0.07825962570263678,0.9947189292594226,1.0835388780375803,1.1353897291825197,1.1894673767854038,1.2998151864758036,0.0014811256179024616
a_subj.148334112,4.161432764482713,0.2985378825228143,3.6081799600966225,3.9554912882798052,4.153040585181457,4.353148039573863,4.79187544341929,0.0048608149142015415
a_subj.176326342,1.7145501558962957,0.15215312753279428,1.445761457738734,1.6067636023955605,1.7058770749996737,1.8119644463614295,2.030421517926224,0.0025117103285566362
a_subj.189660560,6.851989798569591,0.8593387387587028,5.382014464382009,6.2401909929535835,6.77836085181381,7.382116061171197,8.703285124823134,0.01414308551196437
a_subj.192065971,5.3820061729324,0.5990329857596993,4.393489923217698,4.937853479193986,5.330254707856602,5.754869751097134,6.661826122507143,0.01867874049403504
a_subj.218675715,4.014564161713008,0.2753918514041364,3.5251234499654096,3.826167715809369,3.998463789915749,4.186089795995822,4.612519916050114,0.004723575095805833
a_subj.224184422,3.6275554711808145,0.22513074938376626,3.205194375901593,3.475148376755846,3.6200342712278384,3.7748799833297495,4.090113396875441,0.004118365254255495
a_subj.224557592,3.707437638427566,0.2691019919534479,3.206020887188534,3.5240797484346382,3.6977178602439977,3.8804633825763126,4.262014162060219,0.004472788751158809
a_subj.245315813,4.3927576494133636,0.3093014805654455,3.820714411547022,4.1798003197310765,4.382897181564392,4.597986325048726,5.020683822563425,0.005456378454413835
a_subj.251264572,5.42959292734924,0.42134178598358485,4.637360032169689,5.144717328585246,5.4195166804793065,5.697277704191341,6.29331457004138,0.006529673990811319
a_subj.251653297,1.278180254337279,0.07675585101626929,1.1368616667371423,1.223547117420066,1.2745107697299338,1.327416219167826,1.441975343918342,0.0013593090670855046
a_subj.252234006,1.7176379543263434,0.1027137037259395,1.5275321571572462,1.6472262351107467,1.7138719486559273,1.7831773366402437,1.9339593560308215,0.0015759736496618528
a_subj.254632445,1.5653200729107373,0.10691269395040891,1.3680946181084253,1.4899239418702295,1.5620221029301409,1.635312924734456,1.7846063626364705,0.0018001223330190784
a_subj.278773301,4.005472896088946,0.2759568131796984,3.482753325156802,3.817922513335156,3.9966026842476254,4.18589191187247,4.572812651310721,0.005064369952040624
a_subj.294041592,4.464407379669363,0.269252096913831,3.9466369974705486,4.280708126119809,4.463547945466992,4.642100984596485,5.0220602222430415,0.004210325268190926
a_subj.299760590,4.0938095669321815,0.2485271098228981,3.6303075090956503,3.9202123824540545,4.08824983671917,4.257424880270196,4.60369600444989,0.004021942750013694
a_subj.312902548,2.2236409211849306,0.13580589014926012,1.9716978511866239,2.130004527759956,2.216517791639645,2.3091974271598663,2.5111662595567164,0.0018908366282542693
a_subj.321769333,3.9173223153187564,0.2611404761020559,3.4509702869258647,3.7340172419463533,3.906281572138067,4.090084733135756,4.459720214989651,0.005268787129779297
a_subj.324908376,4.936615714711828,0.3687929333530284,4.264581247567286,4.68047792237441,4.921984781709797,5.17169641049016,5.705502371433659,0.007262507315106281
