,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.749079099,0.10008248755921773,0.09305380172620639,-0.078127917301644,0.036899193767246805,0.09872933966117543,0.162693109624204,0.28535881908763094,0.0021286132285934533
v_Intercept_subj.755075290,0.03407924651833889,0.10725999873588662,-0.18034599764842674,-0.03664101554023652,0.03149832463195956,0.10523362950039475,0.24714207094539603,0.0020155500347606705
v_Intercept_subj.770588123,-0.05211573444176653,0.07332082184534483,-0.19780826847715122,-0.09896308438146297,-0.05203936748729354,-0.0030857824328772154,0.09039854090195515,0.0012922624238594182
v_Intercept_subj.778697233,-0.06638983525817117,0.08517815827315012,-0.23908383039917255,-0.12248464651264465,-0.0640648115516772,-0.00965062178489709,0.09873827414146141,0.0014416806052175812
v_Intercept_subj.779970594,0.2121292059444941,0.10433839586109936,0.016504000273054854,0.14169204694710585,0.20810767566166566,0.28063757169719783,0.4289123848299134,0.0021607247899106717
v_Intercept_subj.789515489,-0.09950939377391277,0.05566318749162036,-0.21355245674269177,-0.13544997597384578,-0.09812912221063108,-0.06301667178875073,0.007015105214422779,0.0009571070382280389
v_Intercept_subj.796639530,0.014369092798524103,0.08724372382828582,-0.16123860311878696,-0.04151060606482025,0.013639838553719731,0.07109292668594763,0.18858965091949992,0.00132075098982599
v_Intercept_subj.815555952,0.019303500498625552,0.05295053030307215,-0.08450133089508971,-0.014438224055948938,0.0182521072458927,0.055402564712562496,0.12304307804655257,0.0008947933855179312
v_Intercept_subj.828632181,-0.030677321978668147,0.10579217516880449,-0.2407225572339149,-0.10059312427014429,-0.027713718811441385,0.03694837893380909,0.17143512681685047,0.0021263273642104182
v_Intercept_subj.840480197,-0.011770187395640433,0.10631071688531761,-0.222883703800834,-0.08198880665752707,-0.010284638030324755,0.05806388208637214,0.1968970179866829,0.0015824067529665198
v_Intercept_subj.846755060,0.08256867145237458,0.06166180673954376,-0.04023985483147047,0.042251863833545636,0.0814609088024933,0.12448760048293746,0.20529026884200255,0.001086462774553031
v_Intercept_subj.860810996,-0.027322995837598032,0.06960072757746913,-0.16216598475990884,-0.07328262458443782,-0.027545784771260393,0.019010784159394223,0.11194818925917865,0.0011417814603302476
v_Intercept_subj.874342939,-0.010639623522661203,0.06673913029834,-0.14185393546892744,-0.056027238807033614,-0.010842745968358145,0.03400607342057774,0.12147821613800752,0.0009272197335068722
v_Intercept_subj.885985637,-0.028366194337170404,0.11009408044282186,-0.2474747490326577,-0.10237331194442575,-0.0257590715583024,0.04446815169835466,0.18791089430932228,0.0016939225933757889
v_Intercept_subj.889540573,-0.04373130169273264,0.10482637848801599,-0.2579712548487823,-0.11093699020162473,-0.0404167877374287,0.028048140128712012,0.15387847661316295,0.0015708776148840712
v_Intercept_subj.891299842,-0.032746995488547086,0.05608878293981123,-0.14385055638580457,-0.07090415367948641,-0.0333068897175228,0.004710023014100034,0.07626216178142334,0.0010245438357132047
v_Intercept_subj.894143700,-0.0945179740120948,0.06342514988497451,-0.22432206009807312,-0.13718294120307867,-0.09375171945055397,-0.051951847977908916,0.029012460907345827,0.0011605247900006368
v_Intercept_subj.904039471,-0.010818928011272693,0.10811432410515899,-0.22502711249094803,-0.08219546502395766,-0.010495135836953134,0.05910044151239072,0.20628305709533457,0.0015853941826737435
