,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_stim_n_subj.770588123,-0.000165967,0.008663394,-0.019724147,-0.004720196,0.000161253,0.005068167,0.016668194,0.000286869
v_stim_n_subj.778697233,0.002032581,0.008784619,-0.014819236,-0.002815002,0.001789982,0.006378787,0.021117062,0.000273805
v_stim_n_subj.779970594,0.000459348,0.008828851,-0.018502791,-0.004015867,0.000885968,0.005409484,0.017700556,0.000269682
v_stim_n_subj.789515489,-0.001985451,0.008547886,-0.021414913,-0.006549893,-0.001083745,0.003840815,0.012369532,0.000354785
v_stim_n_subj.796639530,0.000327047,0.009011999,-0.01965657,-0.004166226,0.000705503,0.005394555,0.017957194,0.000264933
v_stim_n_subj.815555952,-0.003744639,0.008945364,-0.025114939,-0.008301038,-0.002433771,0.00246866,0.00977622,0.000456933
v_stim_n_subj.828632181,0.000763878,0.008620798,-0.017556479,-0.003928022,0.001031713,0.005504214,0.018256501,0.000252924
v_stim_n_subj.840480197,0.000944564,0.009056981,-0.017769536,-0.003705946,0.001184591,0.005656976,0.019053606,0.000272075
v_stim_n_subj.846755060,0.002230126,0.008425764,-0.013888576,-0.002585737,0.001996419,0.006325025,0.020910366,0.000260724
v_stim_n_subj.860810996,0.001686892,0.008336373,-0.015362625,-0.003138585,0.001691953,0.005998844,0.019989511,0.000242509
v_stim_n_subj.874342939,6.82E-05,0.008524165,-0.018409906,-0.004464625,0.000446362,0.005183247,0.016399849,0.00028333
v_stim_n_subj.885985637,0.000869048,0.008758305,-0.017592269,-0.003691858,0.001019842,0.005592158,0.018472794,0.000269823
v_stim_n_subj.889540573,0.000321767,0.009114181,-0.019052886,-0.004330847,0.000663568,0.00531718,0.018518796,0.000270406
v_stim_n_subj.891299842,-0.000512492,0.008425992,-0.020097323,-0.004915424,0.000123164,0.00478497,0.014705131,0.000292362
v_stim_n_subj.894143700,0.002089599,0.008352882,-0.014537596,-0.002646767,0.002093975,0.006323037,0.020745003,0.000258525
v_stim_n_subj.904039471,0.000298517,0.008864759,-0.019133504,-0.004382063,0.00076626,0.005421276,0.017486804,0.00028649
v_stim_n_subj.909861321,0.001779665,0.008444244,-0.015487662,-0.003049628,0.001765979,0.00604406,0.019968733,0.000273275
v_stim_n_subj.910114803,0.002641972,0.008027101,-0.012854638,-0.002220205,0.002516432,0.00667501,0.020978405,0.000276023
v_stim_n_subj.911960296,0.001033841,0.008800301,-0.017309781,-0.003778975,0.001310946,0.005650985,0.019743229,0.000247416
v_stim_n_subj.923162466,0.001308463,0.008698003,-0.016507767,-0.003520163,0.001521234,0.005807969,0.019508502,0.000278619
v_stim_n_subj.931420970,-0.000367445,0.008476458,-0.019242744,-0.004928577,0.000172822,0.004806929,0.015661022,0.000293529
v_stim_n_subj.933260573,0.000312559,0.008883033,-0.01895481,-0.004302409,0.000683817,0.005412454,0.018027988,0.000267813
v_stim_n_subj.945098209,0.000524489,0.009201515,-0.019257439,-0.004086145,0.000804115,0.005475892,0.018521504,0.000268433
v_stim_n_subj.949645864,0.000643665,0.009056326,-0.018393497,-0.004051137,0.000887134,0.005510547,0.019033797,0.000278342
v_stim_n_subj.949879914,-0.000170672,0.008792835,-0.020333568,-0.004724472,0.000379918,0.005029845,0.017049919,0.000297067
v_stim_n_subj.956660069,0.00091173,0.009067763,-0.018296237,-0.003866348,0.0012805,0.005774196,0.019166301,0.000265665
v_stim_n_subj.961875421,0.000699935,0.008513016,-0.017913577,-0.003980377,0.001099746,0.005472691,0.017575771,0.000259647
v_stim_n_subj.964326783,0.000685836,0.008294543,-0.016939377,-0.003905193,0.000981489,0.005428603,0.017351477,0.000256905
v_stim_n_subj.968634301,-0.000487699,0.00888308,-0.019743267,-0.004996977,4.58E-05,0.004974406,0.015610014,0.00030223
v_stim_n_subj.971172922,0.000647673,0.008645612,-0.018045595,-0.004019251,0.001003583,0.005494396,0.018497112,0.000272487
v_stim_n_subj.977170877,0.001489433,0.007913651,-0.01519185,-0.003097668,0.001577554,0.005786482,0.017944898,0.000246088
v_stim_n_subj.979660929,-0.000758392,0.008692422,-0.020523102,-0.005370817,-0.000162532,0.004712656,0.015838683,0.000308975
v_stim_n_subj.984661157,-4.55E-07,0.00893748,-0.019798633,-0.004542493,0.000425945,0.005036957,0.016929216,0.000271593
v_stim_n_subj.985750851,-0.001458484,0.008197887,-0.020209069,-0.006018027,-0.000734518,0.004087889,0.013118733,0.000336409
v_stim_weight,-0.000669809,0.000988172,-0.002593952,-0.001355509,-0.00067202,1.54E-05,0.001305259,3.27E-05
v_stim_weight_std,0.004899761,0.001624159,0.001358156,0.003922566,0.005017868,0.005999747,0.007879434,0.000122721
v_stim_weight_subj.2884955,0.001772163,0.004584284,-0.006716262,-0.001250232,0.001473569,0.004621249,0.011400722,0.000111465
v_stim_weight_subj.3964964,0.000672038,0.005149098,-0.009232991,-0.00258183,0.000400409,0.003762764,0.011566058,0.000109492
v_stim_weight_subj.12919430,0.0002215,0.004293561,-0.00806149,-0.002550418,3.78E-05,0.00287937,0.009091552,7.30E-05
v_stim_weight_subj.34984274,0.00023433,0.004191834,-0.007895553,-0.002426117,9.02E-05,0.002822928,0.008791339,8.06E-05
v_stim_weight_subj.41833230,-0.000318154,0.004436209,-0.009061363,-0.003107261,-0.000440947,0.002415252,0.008790494,7.69E-05
v_stim_weight_subj.43020357,0.001713466,0.004988515,-0.007123392,-0.00165282,0.001246296,0.004850849,0.012463799,0.000124659
v_stim_weight_subj.48595352,0.001801778,0.004412561,-0.006267127,-0.001239273,0.001478785,0.004533742,0.011168284,0.000114237
v_stim_weight_subj.48977487,0.001064868,0.004879434,-0.00828539,-0.002060561,0.000708038,0.003980771,0.011502065,0.00010341
v_stim_weight_subj.56470734,-0.002333595,0.004833465,-0.012667001,-0.005188023,-0.002011194,0.000735019,0.006784628,8.74E-05
v_stim_weight_subj.74263281,-0.000816733,0.004344883,-0.009511503,-0.003412389,-0.000859446,0.00180698,0.008109408,6.57E-05
v_stim_weight_subj.75969320,-0.001557791,0.0048749,-0.012053991,-0.00437163,-0.00139915,0.001419709,0.008034005,8.36E-05
v_stim_weight_subj.92774005,-0.002932603,0.00431625,-0.012105472,-0.005587011,-0.002554906,-0.000132977,0.005142179,9.38E-05
v_stim_weight_subj.96226407,-0.003290372,0.004271402,-0.012711582,-0.005989445,-0.002980183,-0.000427987,0.004581077,0.000100757
v_stim_weight_subj.97123322,0.000924661,0.005133927,-0.009267565,-0.002245202,0.00070978,0.003903731,0.011886898,9.22E-05
v_stim_weight_subj.100416772,-0.000609085,0.004235534,-0.009117021,-0.003255383,-0.000712224,0.002001884,0.008050379,6.17E-05
v_stim_weight_subj.102783161,0.000678174,0.005127461,-0.00911715,-0.002550108,0.000326244,0.003771189,0.01140657,0.00010934
v_stim_weight_subj.103303422,-0.000706501,0.005181888,-0.011331312,-0.00364726,-0.000774619,0.002385519,0.00967331,7.69E-05
v_stim_weight_subj.120939072,-0.00135378,0.00446947,-0.010734797,-0.004113199,-0.001310194,0.001553656,0.007352491,7.69E-05
v_stim_weight_subj.129490812,-0.001300694,0.004787196,-0.011215192,-0.004148756,-0.001232208,0.001639484,0.008325721,6.28E-05
v_stim_weight_subj.130271607,-7.43E-05,0.005073058,-0.009965208,-0.003079274,-0.000314253,0.002912543,0.010715138,7.84E-05
v_stim_weight_subj.130941034,-0.001520454,0.00504318,-0.011943644,-0.004573231,-0.001481723,0.001619043,0.008471488,8.22E-05
v_stim_weight_subj.134057190,0.00024364,0.004040099,-0.007604341,-0.002370593,0.000121679,0.002924296,0.008396725,7.44E-05
v_stim_weight_subj.147547787,0.001575872,0.005102342,-0.007993872,-0.001729745,0.001161275,0.004692897,0.012500083,0.00012138
v_stim_weight_subj.148334112,0.004047151,0.004825131,-0.004057846,0.000478763,0.003618561,0.007234433,0.014542984,0.000167839
v_stim_weight_subj.176326342,-0.000517081,0.004936867,-0.01062147,-0.00344493,-0.000627274,0.00242752,0.009618663,8.85E-05
v_stim_weight_subj.189660560,-0.004171634,0.004849833,-0.01474007,-0.007155498,-0.003629366,-0.000938062,0.004502263,0.000129481
v_stim_weight_subj.192065971,-0.003360168,0.004495477,-0.012797203,-0.006168154,-0.003049652,-0.00040896,0.004784358,0.000108835
v_stim_weight_subj.218675715,-0.002761489,0.003915666,-0.011092575,-0.005195387,-0.002493986,-0.000234624,0.00474205,9.17E-05
v_stim_weight_subj.224184422,-0.001838573,0.004307026,-0.010547405,-0.004480279,-0.001833013,0.000867729,0.006901461,6.97E-05
v_stim_weight_subj.224557592,0.000973736,0.004333413,-0.007612717,-0.001872578,0.000726708,0.003746377,0.009910362,9.16E-05
v_stim_weight_subj.245315813,0.000552042,0.004294232,-0.007683702,-0.002154869,0.000351485,0.003264565,0.009497683,7.79E-05
v_stim_weight_subj.251264572,-0.003353047,0.004881289,-0.013829694,-0.00628443,-0.002916194,-0.000245653,0.005727965,0.000115266
v_stim_weight_subj.251653297,-0.001003599,0.004853564,-0.010905345,-0.003966784,-0.001060231,0.00200783,0.008784982,8.13E-05
v_stim_weight_subj.252234006,0.001118126,0.004936164,-0.00816617,-0.001998028,0.000820382,0.004128871,0.011517626,0.000100595
v_stim_weight_subj.254632445,-0.000130949,0.004864023,-0.009612743,-0.00304599,-0.000317833,0.002775195,0.010164068,7.39E-05
v_stim_weight_subj.278773301,-0.003031071,0.004106634,-0.011783548,-0.005569065,-0.002768032,-0.000364615,0.004735023,8.55E-05
v_stim_weight_subj.294041592,-0.000706591,0.003505682,-0.007758239,-0.002923947,-0.000721279,0.001587109,0.006402012,7.03E-05
v_stim_weight_subj.299760590,0.003661552,0.004505138,-0.003973057,0.000404203,0.003255744,0.006546226,0.013192161,0.00015881
v_stim_weight_subj.312902548,-0.001282549,0.004499048,-0.010789755,-0.003916445,-0.001158375,0.00156172,0.007455652,7.46E-05
v_stim_weight_subj.321769333,-0.002498175,0.004287881,-0.011537401,-0.005134744,-0.002227838,0.000349908,0.005614789,8.95E-05
v_stim_weight_subj.324908376,-0.005552249,0.004686162,-0.015554421,-0.008561491,-0.005108201,-0.002126282,0.002540332,0.00016578
v_stim_weight_subj.331590088,0.001081434,0.004473856,-0.007526599,-0.001805709,0.00080222,0.003879422,0.010503461,0.000104294
v_stim_weight_subj.333010087,-0.004492629,0.004400435,-0.013910952,-0.007246501,-0.004216775,-0.001395696,0.003298352,0.000128237
v_stim_weight_subj.334324861,-0.002083533,0.005069327,-0.012924934,-0.005069817,-0.001758769,0.001135546,0.007359485,9.24E-05
v_stim_weight_subj.336172395,-0.000226649,0.005212169,-0.010661667,-0.003324151,-0.000399402,0.002905943,0.010740907,8.50E-05
v_stim_weight_subj.349171132,-0.000531246,0.005041689,-0.010811049,-0.003538264,-0.000663041,0.002370888,0.009804049,8.36E-05
v_stim_weight_subj.350745134,0.001631091,0.004570065,-0.006731511,-0.001443975,0.001371963,0.004397858,0.011254997,0.000112152
v_stim_weight_subj.351777009,-0.000650948,0.00517162,-0.011104381,-0.003765605,-0.00073151,0.002477569,0.010088185,7.43E-05
v_stim_weight_subj.355043712,0.002197975,0.0044396,-0.005871202,-0.000940825,0.001932325,0.005020403,0.011497647,0.000120218
v_stim_weight_subj.367119634,-0.000814827,0.004712039,-0.010398403,-0.00361502,-0.000884684,0.002059331,0.008560647,7.68E-05
v_stim_weight_subj.374844073,-0.000819709,0.004355158,-0.009497425,-0.003526687,-0.000855415,0.001925874,0.007789825,6.95E-05
v_stim_weight_subj.374999420,0.002302567,0.00455942,-0.005770836,-0.000897586,0.001930004,0.00513576,0.012036897,0.000128943
v_stim_weight_subj.394422911,0.001993908,0.004330682,-0.005931465,-0.001039702,0.001741381,0.004723025,0.011146332,0.000114176
v_stim_weight_subj.396122776,-0.001992186,0.00432231,-0.010975505,-0.004745077,-0.001800218,0.000692864,0.006629095,6.84E-05
v_stim_weight_subj.408368411,-0.000324216,0.005005394,-0.010392215,-0.003319226,-0.000492451,0.002714904,0.010309646,7.14E-05
v_stim_weight_subj.432332461,0.000198299,0.005033177,-0.009708932,-0.002956941,-6.89E-06,0.003270437,0.010777195,7.67E-05
v_stim_weight_subj.433311086,-0.003158104,0.004294568,-0.01229956,-0.005738046,-0.002968039,-0.000422069,0.00487663,9.99E-05
v_stim_weight_subj.446421117,-0.000954397,0.00512337,-0.011564008,-0.003934734,-0.00093926,0.002167392,0.009363085,7.32E-05
v_stim_weight_subj.449943813,-0.004305867,0.004696172,-0.014506625,-0.007225244,-0.003945073,-0.001195959,0.004431652,0.000126404
v_stim_weight_subj.452249694,0.000835968,0.004210774,-0.007204467,-0.001935225,0.000609854,0.003481343,0.009559239,8.07E-05
v_stim_weight_subj.455194813,0.001440382,0.004716438,-0.007372054,-0.001615746,0.001099496,0.004294233,0.011427563,0.000107684
v_stim_weight_subj.455717130,-0.003155122,0.004005387,-0.011697431,-0.005618547,-0.00292044,-0.000571044,0.004507604,8.98E-05
v_stim_weight_subj.492518259,0.000737018,0.004594901,-0.008013254,-0.002251416,0.000430995,0.003613596,0.01032977,9.61E-05
v_stim_weight_subj.502901314,0.002188076,0.004256533,-0.00564709,-0.000774634,0.001960469,0.004936269,0.011019701,0.000123665
v_stim_weight_subj.504663288,-0.001736683,0.003634407,-0.009148586,-0.004046823,-0.001721776,0.000608032,0.005365704,6.84E-05
v_stim_weight_subj.507157861,-0.001576984,0.004758906,-0.01150413,-0.004449036,-0.001458312,0.001405647,0.007589649,7.43E-05
v_stim_weight_subj.507740391,0.000437782,0.004254828,-0.007869161,-0.002285074,0.000283532,0.003172194,0.009223065,7.03E-05
v_stim_weight_subj.514268702,0.000943399,0.005088324,-0.008782316,-0.002288474,0.000550995,0.004029308,0.012113741,0.000100704
v_stim_weight_subj.522579064,0.0018399,0.00437599,-0.006378779,-0.00116744,0.001487021,0.004595899,0.011205222,0.000112202
v_stim_weight_subj.534449063,-0.001073397,0.004390998,-0.00988739,-0.003803853,-0.001102203,0.001678788,0.007577411,6.19E-05
v_stim_weight_subj.539422517,-0.003106854,0.004756472,-0.013397811,-0.005937105,-0.002774377,-6.61E-05,0.00567735,0.000105423
v_stim_weight_subj.546064836,0.001053065,0.004827482,-0.00833094,-0.002031005,0.000780454,0.004046947,0.011498714,8.99E-05
v_stim_weight_subj.561564728,0.002246874,0.004440998,-0.005721946,-0.000846656,0.00190006,0.005096498,0.011796285,0.000121324
v_stim_weight_subj.563121476,2.57E-05,0.00520685,-0.010059015,-0.003045638,-0.000291514,0.00312041,0.011340673,8.75E-05
v_stim_weight_subj.578711405,-0.001884718,0.005207358,-0.012928995,-0.004871401,-0.001668438,0.001272956,0.008248963,9.98E-05
v_stim_weight_subj.584470675,0.002115582,0.004421843,-0.005923374,-0.00096093,0.001815794,0.004934444,0.011544529,0.000112673
v_stim_weight_subj.586071473,-0.003562651,0.004338972,-0.012753826,-0.006329919,-0.003210146,-0.000718677,0.004655497,0.000108527
v_stim_weight_subj.589703985,-0.001148736,0.004994592,-0.011746659,-0.004104697,-0.00115143,0.001900871,0.008968386,8.34E-05
v_stim_weight_subj.605713945,7.97E-05,0.005166636,-0.010118118,-0.003002814,-0.000202701,0.003254996,0.011138339,9.12E-05
v_stim_weight_subj.626227255,-0.000320445,0.004372021,-0.008997241,-0.003095059,-0.000405931,0.002393054,0.008730207,5.95E-05
v_stim_weight_subj.628308431,0.001698769,0.004686998,-0.006955408,-0.001412689,0.001318293,0.004631832,0.011531073,0.000129788
v_stim_weight_subj.630235377,-0.000797781,0.00475896,-0.010655376,-0.00359975,-0.000867868,0.00214955,0.008749128,6.71E-05
v_stim_weight_subj.642346147,-0.000579036,0.005220155,-0.010926488,-0.003730651,-0.00082532,0.002606969,0.010316909,6.49E-05
v_stim_weight_subj.650974545,-0.001386759,0.004678289,-0.011107844,-0.004293728,-0.00129492,0.001545535,0.007828107,6.98E-05
v_stim_weight_subj.652231699,-0.001582451,0.004634321,-0.011636233,-0.004275813,-0.001448766,0.001278243,0.007270415,6.70E-05
v_stim_weight_subj.657894484,0.001618228,0.004111808,-0.00613177,-0.001180417,0.001352476,0.004265199,0.010217124,0.0001089
v_stim_weight_subj.664438269,0.000478788,0.004197494,-0.007570486,-0.002245195,0.000318067,0.003121495,0.009226102,7.99E-05
v_stim_weight_subj.673728725,-0.002733754,0.003989887,-0.011325283,-0.005237895,-0.002498326,-8.44E-05,0.004683202,8.56E-05
v_stim_weight_subj.683861923,-0.003013427,0.004788578,-0.013655539,-0.005813436,-0.002666533,4.43E-05,0.005668011,0.000102705
v_stim_weight_subj.696039965,-0.004123787,0.004208869,-0.013111441,-0.006812822,-0.003771124,-0.001204861,0.003573195,0.000117732
v_stim_weight_subj.716236442,-0.001610116,0.004165596,-0.009990804,-0.004172243,-0.001541226,0.000987611,0.006745355,7.57E-05
v_stim_weight_subj.717256200,-0.003362578,0.004084203,-0.012003746,-0.005855089,-0.003109471,-0.000641087,0.004112978,9.00E-05
v_stim_weight_subj.718176674,0.000473549,0.004920776,-0.009126703,-0.002522177,0.0002223,0.003420884,0.010964865,8.67E-05
v_stim_weight_subj.720435955,-0.003098417,0.004252508,-0.011950925,-0.005800982,-0.002857992,-0.00032164,0.004959492,9.72E-05
v_stim_weight_subj.733093513,-0.00031573,0.004325092,-0.00884159,-0.003024232,-0.000419497,0.00234311,0.008499554,6.75E-05
v_stim_weight_subj.749079099,0.001190613,0.004952282,-0.008055768,-0.001994667,0.000935114,0.004142688,0.011612828,0.000126059
v_stim_weight_subj.755075290,5.52E-06,0.00521858,-0.010374838,-0.00310543,-0.000197545,0.003051428,0.011142252,8.65E-05
v_stim_weight_subj.770588123,-0.000421064,0.004572628,-0.009313933,-0.003237976,-0.000570631,0.00236287,0.009199892,7.24E-05
v_stim_weight_subj.778697233,-0.002434552,0.004701596,-0.012408947,-0.005209197,-0.002167533,0.000489683,0.006733552,9.16E-05
v_stim_weight_subj.779970594,-0.002401663,0.004880482,-0.012885286,-0.00537577,-0.002069722,0.000687675,0.007078375,0.00010163
v_stim_weight_subj.789515489,-0.002951691,0.004013277,-0.011492016,-0.005400295,-0.002680106,-0.000382815,0.00465256,8.60E-05
v_stim_weight_subj.796639530,0.000806379,0.004919807,-0.00867443,-0.002338954,0.000479457,0.003826194,0.01101644,9.68E-05
v_stim_weight_subj.815555952,-0.001403786,0.003997518,-0.009766991,-0.003842933,-0.001358658,0.001131409,0.006413794,7.02E-05
v_stim_weight_subj.828632181,-0.001495109,0.00514433,-0.012577783,-0.004590394,-0.00139393,0.001622009,0.008594255,7.27E-05
v_stim_weight_subj.840480197,-0.000286987,0.005202043,-0.010567174,-0.0033628,-0.000459763,0.002756737,0.010948241,7.86E-05
v_stim_weight_subj.846755060,0.004181718,0.005130799,-0.004471048,0.000526226,0.003640874,0.007397607,0.015562364,0.000188086
v_stim_weight_subj.860810996,-0.001211099,0.004470462,-0.010420992,-0.003931429,-0.001151978,0.001498752,0.007862398,7.21E-05
v_stim_weight_subj.874342939,-0.000674954,0.004290818,-0.009324013,-0.003273117,-0.000738913,0.001932905,0.008116276,5.85E-05
v_stim_weight_subj.885985637,0.000585623,0.005226933,-0.009470573,-0.00265842,0.000286391,0.003680102,0.011780019,0.000101742
v_stim_weight_subj.889540573,-0.000122578,0.005039221,-0.010040006,-0.003222152,-0.000313971,0.002875263,0.010405691,9.25E-05
v_stim_weight_subj.891299842,-0.003978935,0.00430793,-0.013282117,-0.006651681,-0.003555089,-0.001069857,0.003694012,0.000121575
v_stim_weight_subj.894143700,-0.00654108,0.005025955,-0.017639374,-0.009739639,-0.006017295,-0.00274343,0.00165762,0.000195134
v_stim_weight_subj.904039471,-0.001417786,0.005101128,-0.012103445,-0.004440747,-0.001265343,0.001741474,0.008606925,7.78E-05
v_stim_weight_subj.909861321,-0.002496813,0.004491167,-0.012118537,-0.005181479,-0.002226919,0.000299686,0.006147626,8.91E-05
v_stim_weight_subj.910114803,0.002263856,0.004375633,-0.00545428,-0.000809297,0.001903497,0.005076839,0.011572477,0.000118222
v_stim_weight_subj.911960296,0.000165294,0.004910921,-0.009233936,-0.0029199,-5.11E-05,0.003178586,0.010331867,8.35E-05
v_stim_weight_subj.923162466,0.003926249,0.005264813,-0.004977685,0.000117046,0.003409822,0.007161608,0.015795764,0.000189542
v_stim_weight_subj.931420970,0.00372661,0.004771648,-0.004351934,0.000294846,0.003329982,0.006711425,0.014259053,0.000162724
v_stim_weight_subj.933260573,-0.009376585,0.005468928,-0.020771836,-0.013041687,-0.009123596,-0.005267282,-0.000284913,0.00028538
v_stim_weight_subj.945098209,-0.004044904,0.005085169,-0.01513889,-0.007149294,-0.003545409,-0.000624667,0.005108507,0.000142778
v_stim_weight_subj.949645864,-0.001706163,0.005057695,-0.012638525,-0.004585672,-0.001481507,0.001300402,0.008149528,7.31E-05
v_stim_weight_subj.949879914,-0.002243429,0.004984511,-0.013153188,-0.00521226,-0.001891201,0.000836462,0.007254628,0.000106574
v_stim_weight_subj.956660069,-0.001562393,0.004874548,-0.011989547,-0.004482489,-0.0014742,0.001432955,0.007790577,8.45E-05
v_stim_weight_subj.961875421,0.002415958,0.004541312,-0.005732055,-0.000775446,0.00197989,0.005293947,0.012334522,0.000126947
v_stim_weight_subj.964326783,0.003135151,0.004794699,-0.005319152,-0.000255306,0.002713097,0.006158278,0.013601753,0.000147897
v_stim_weight_subj.968634301,-0.000429522,0.004179906,-0.008726277,-0.003084455,-0.000541392,0.002201635,0.008032295,6.52E-05
v_stim_weight_subj.971172922,-0.001288384,0.005222146,-0.012344004,-0.004268405,-0.001162296,0.001801372,0.009193117,6.85E-05
v_stim_weight_subj.977170877,-0.002067251,0.004451222,-0.011519158,-0.004770796,-0.001937623,0.000705587,0.006662834,7.53E-05
v_stim_weight_subj.979660929,0.003247299,0.00454511,-0.004546441,2.47E-05,0.002879945,0.00594369,0.013302146,0.000154593
v_stim_weight_subj.984661157,-0.001415887,0.004908406,-0.011343333,-0.00428556,-0.001333722,0.001494144,0.00840381,8.48E-05
v_stim_weight_subj.985750851,-0.002007766,0.004204334,-0.010773114,-0.004578216,-0.001930077,0.000663622,0.006191374,7.39E-05
z_Intercept,0.517433662,0.003955825,0.5096447,0.514900681,0.517299847,0.52014047,0.525410157,0.000182822
z_Intercept_std,0.058226639,0.028131126,0.009901291,0.037611766,0.058067656,0.078490357,0.112911443,0.002395802
z_Intercept_subj.2884955,0.51571354,0.015146971,0.483129764,0.507847917,0.516272522,0.5239625,0.547274907,0.000351813
z_Intercept_subj.3964964,0.509171408,0.014584163,0.476341899,0.50110133,0.51129659,0.518587773,0.534409267,0.000492458
z_Intercept_subj.12919430,0.518224158,0.015378959,0.486229399,0.509814684,0.517670296,0.526731533,0.5502271,0.000292151
z_Intercept_subj.34984274,0.519589307,0.015484603,0.489035644,0.510948775,0.518664811,0.528027733,0.554316005,0.000313651
z_Intercept_subj.41833230,0.510234474,0.015890916,0.474030258,0.501875528,0.512325442,0.519688772,0.539032121,0.000481523
z_Intercept_subj.43020357,0.519674879,0.014944397,0.489839688,0.511165052,0.518779284,0.528036714,0.552150868,0.000330891
z_Intercept_subj.48595352,0.535350402,0.021714318,0.505309706,0.51929023,0.53062346,0.547015662,0.586723236,0.001224797
z_Intercept_subj.48977487,0.514568948,0.01488241,0.481892494,0.50646405,0.515260872,0.523084323,0.543833537,0.000286178
z_Intercept_subj.56470734,0.513924741,0.015136833,0.480394653,0.505658828,0.515084578,0.522571003,0.543324755,0.000347369
z_Intercept_subj.74263281,0.510414486,0.015736744,0.473589974,0.502380564,0.512657916,0.519863801,0.538576713,0.000478283
z_Intercept_subj.75969320,0.529855854,0.017212116,0.502930631,0.51751923,0.526525837,0.539589253,0.570161764,0.000804744
z_Intercept_subj.92774005,0.516544084,0.014253515,0.486217107,0.508626399,0.516736531,0.524505336,0.545546108,0.000286417
z_Intercept_subj.96226407,0.517923623,0.015060583,0.48653657,0.51003878,0.517478644,0.525997058,0.549558448,0.000279583
z_Intercept_subj.97123322,0.518532374,0.013965823,0.489562075,0.510736401,0.517990233,0.526327891,0.548268581,0.000259679
z_Intercept_subj.100416772,0.520146719,0.015441348,0.490629439,0.511545378,0.518838042,0.528168438,0.554557347,0.000336416
z_Intercept_subj.102783161,0.515967129,0.014456899,0.484427956,0.508137104,0.516661719,0.524057351,0.546021643,0.000279094
z_Intercept_subj.103303422,0.51489528,0.016074573,0.480959429,0.506515988,0.5155677,0.523696419,0.546828708,0.000326099
z_Intercept_subj.120939072,0.516560632,0.01428376,0.48599856,0.509042227,0.516615916,0.524666135,0.546215415,0.000261432
z_Intercept_subj.129490812,0.520017515,0.014598247,0.491069609,0.511662898,0.518964177,0.527798643,0.552145507,0.000307261
z_Intercept_subj.130271607,0.512194896,0.014370473,0.479616169,0.504186286,0.513819503,0.520611569,0.540033883,0.000378859
z_Intercept_subj.130941034,0.5148504,0.014280746,0.483643577,0.507223408,0.515381316,0.522869407,0.543732408,0.000320027
z_Intercept_subj.134057190,0.516056382,0.015547098,0.481761716,0.50812665,0.516439546,0.524667521,0.547305075,0.000290665
z_Intercept_subj.147547787,0.522847171,0.015547088,0.493738143,0.513823559,0.520985528,0.531314711,0.556924106,0.00041869
z_Intercept_subj.148334112,0.5160888,0.014733001,0.483692116,0.50824011,0.516424173,0.524365084,0.545827457,0.000286891
z_Intercept_subj.176326342,0.517510897,0.014929617,0.487298219,0.509282738,0.517309301,0.525796263,0.54917563,0.000287476
z_Intercept_subj.189660560,0.516331476,0.016467128,0.48252202,0.507491569,0.516405807,0.52532213,0.550958932,0.000270631
z_Intercept_subj.192065971,0.522652083,0.015739278,0.493417387,0.513302576,0.520769074,0.531163128,0.558726702,0.000430069
z_Intercept_subj.218675715,0.508884565,0.016414764,0.469277889,0.500467217,0.511727201,0.518928687,0.537463754,0.00059067
z_Intercept_subj.224184422,0.515859256,0.014397643,0.485309394,0.507653556,0.516219809,0.523949686,0.545284041,0.000258328
z_Intercept_subj.224557592,0.524775249,0.015643783,0.497444566,0.514958151,0.522279694,0.533215949,0.562083795,0.000537501
z_Intercept_subj.245315813,0.508604151,0.016163132,0.470839014,0.499853441,0.511383741,0.51887199,0.535703813,0.000591112
z_Intercept_subj.251264572,0.513111519,0.015984214,0.477432346,0.504774531,0.514507337,0.521999758,0.544444519,0.000419492
z_Intercept_subj.251653297,0.514801056,0.014344609,0.483004423,0.506836216,0.515616207,0.523146509,0.541668226,0.000292579
z_Intercept_subj.252234006,0.528677891,0.016625725,0.502235912,0.517069738,0.526076509,0.537913737,0.568301071,0.000730133
z_Intercept_subj.254632445,0.517828408,0.014947226,0.486548686,0.509679803,0.517380609,0.526313084,0.549340792,0.000246463
z_Intercept_subj.278773301,0.521373718,0.014809569,0.493069522,0.512781859,0.51977923,0.529305926,0.554722038,0.000350985
z_Intercept_subj.294041592,0.512794232,0.015930663,0.477366801,0.504687108,0.514399581,0.521808847,0.543198651,0.000405371
z_Intercept_subj.299760590,0.524058406,0.016011084,0.495813,0.513995267,0.521977733,0.532820618,0.560064947,0.000526238
z_Intercept_subj.312902548,0.519565067,0.014885538,0.489880661,0.51103945,0.518483134,0.527698688,0.55252171,0.000319115
z_Intercept_subj.321769333,0.510720369,0.015756011,0.474868448,0.502374282,0.512781793,0.520214622,0.539453713,0.000453463
z_Intercept_subj.324908376,0.518742403,0.015058436,0.487649784,0.510529337,0.518010233,0.527035431,0.551331215,0.000280664
z_Intercept_subj.331590088,0.527343157,0.016131161,0.500313039,0.516427462,0.525000879,0.536206575,0.565818743,0.00065504
z_Intercept_subj.333010087,0.518545233,0.015292783,0.488112919,0.509998142,0.517749672,0.526869375,0.551755678,0.000285014
z_Intercept_subj.334324861,0.516548186,0.016905559,0.481012771,0.508104974,0.516462986,0.525527558,0.55095303,0.000285055
