,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.860810996,3.121596562323081,0.21175770562738855,2.7210459638178497,2.9743367209732297,3.1162982176858844,3.2593520994564376,3.555605770011695,0.002615299792383621
a_subj.874342939,3.237482898521494,0.19873486130150808,2.864989227422136,3.102440172276597,3.230709653989593,3.3627234252477187,3.6580744747337413,0.0022490994863430484
a_subj.885985637,0.6856800913243125,0.03918883194036477,0.614192003569147,0.6587759452332982,0.6838194658229401,0.7102884427175804,0.7688017661906774,0.0005461992436836301
a_subj.889540573,0.8490032092505932,0.049445631408576114,0.7581531563814675,0.8143958576894224,0.8471187317894284,0.8813030713208332,0.9527207151657748,0.0005429910375849702
a_subj.891299842,4.086413964104441,0.2469036102812354,3.6298056143588773,3.916189898911826,4.076114933524341,4.250157376422567,4.59611537673019,0.0027942461431114335
a_subj.894143700,3.52930028792082,0.24551571743756043,3.0776627940440844,3.3619473239507376,3.5222524140693796,3.6885687544428682,4.047166690091137,0.003017882958502768
a_subj.904039471,0.7383891554843076,0.05073383494287549,0.6465776528099383,0.70344324033411,0.7348932496502532,0.7701997659808808,0.8470953813110121,0.0006225429453646737
a_subj.909861321,3.3094034693726453,0.283230862394642,2.770057440100797,3.1128558380008977,3.303772610421229,3.4988044452403484,3.8695875727692126,0.004122937845872714
a_subj.910114803,4.351572609278999,0.2941677861379825,3.821962190180032,4.144246474358528,4.336240300936088,4.541408026455383,4.967923816232279,0.0036959562685032984
a_subj.911960296,1.3226392669827611,0.08875355058283939,1.159176811285655,1.2623963893287669,1.3185800729302546,1.380691535970028,1.5071196643920244,0.0010227151567861437
a_subj.923162466,1.6058595730464211,0.12172826872122641,1.3867982796083627,1.5234239804270255,1.5991007070357646,1.6824471165529196,1.8638817470540334,0.0017833960445228024
a_subj.931420970,3.1514877363840292,0.23671361729874232,2.7045616695286743,2.988937978331988,3.14770462366965,3.310683764567904,3.6237901448799743,0.003345878438197488
a_subj.933260573,2.6488697278409252,0.2128710304480362,2.2589585579051628,2.500386102116451,2.6359070922472245,2.782684717535186,3.1042537671875947,0.0034071044483440726
a_subj.945098209,1.5699520954815005,0.10809468450436026,1.3856900276797401,1.4937553827431256,1.5597724821735208,1.6369227887191689,1.8055988925366901,0.0015261109508626944
a_subj.949645864,1.0595424101783926,0.06424633864523023,0.940412212267228,1.0157246879637822,1.0577162057421206,1.1014075633119234,1.1913305387952349,0.0007204388056292466
a_subj.949879914,1.3689741908464728,0.08107009221761378,1.2193981809508956,1.3132784563933928,1.3655978262531971,1.420629170329275,1.5376446398712824,0.0008867457071812726
a_subj.956660069,1.4784837930137467,0.09731552888688083,1.294855281309008,1.4123622469518509,1.4758899559149212,1.541975639006153,1.6787086919492835,0.0012521093269322302
a_subj.961875421,2.6444412462132094,0.15458304979528517,2.364891194067255,2.5352106067587994,2.6362356453511904,2.7459092428133998,2.9589149209305408,0.002006576360256738
a_subj.964326783,5.910151000660321,0.5213931541870163,4.947802958173986,5.548994094049124,5.888322116196492,6.237221691180181,6.998551102907189,0.005885457779672741
a_subj.968634301,2.1018056950981174,0.12170442132987773,1.8790328874051017,2.0184728654655273,2.096770547354324,2.18043352706225,2.358044574031829,0.0014072702511026714
a_subj.971172922,0.7641786938642323,0.05448346667598077,0.6641481682164152,0.7261229098814106,0.761955517721853,0.7996321047223882,0.8776915123084785,0.0006528471722264034
a_subj.977170877,7.3272865828228335,0.767599799318501,5.921959032342469,6.80933565995361,7.29253216468295,7.798720646717697,8.94674720077477,0.010604783813128337
a_subj.979660929,3.333580458497869,0.19648890895685203,2.9708840590565093,3.196775261709118,3.3258771193365453,3.4573127018495304,3.7445488776342826,0.002152434569158022
a_subj.984661157,1.2792216693499956,0.07628160154408815,1.1411126319529357,1.226948782471787,1.2752409031111605,1.3278887325124764,1.439473612224768,0.0009384993892400665
a_subj.985750851,4.469688293483771,0.40274156197107597,3.7205135073561983,4.173600574613648,4.483406789182609,4.748683445670618,5.240669659942177,0.010481885684447918
t,1.1161262388426436,0.04964672347489215,1.0268231513348614,1.081120338480354,1.1137760979130984,1.148165656139818,1.2214410690781743,0.0009716566668020118
